transport,departure,arrival,passengers
train,Сафоново,Вязьма,9
train,Смоленск,Тула,12
train,Новороссийск,Ртищево,9
train,Санкт-Петербург,Оренбург,13
train,Улан-Удэ,Хилок,11
train,Адлер,Канаш,12
train,Ртищево,Белгород,9
train,Кизилюрт,Тюмень,11
train,Ртищево,Астрахань,9
train,Тюмень,Ачинск,13
train,Верещагино,Тюмень,9
train,Арзамас,Ульяновск,10
train,Медногорск,Екатеринбург,10
train,Сочи,Новозыбков,11
train,Тында,Комсомольск-на-Амуре,12
train,Воркута,Котельнич,11
train,Кузнецк,Санкт-Петербург,10
train,Самара,Горячий Ключ,11
train,Любань,Санкт-Петербург,12
train,Канаш,Пермь,12
train,Черемхово,Алзамай,10
train,Котлас,Микунь,12
train,Бугуруслан,Пыть-Ях,11
train,Тюмень,Талица,13
train,Кропоткин,Шахты,11
train,Тамбов,Белгород,11
train,Минеральные Воды,Лазаревское,10
train,Чернушка,Новый Уренгой,10
train,Дагомыс,Адлер,12
train,Омск,Заозёрный,11
train,Воронеж,Владикавказ,12
train,Сасово,Рязань,11
train,Иркутск,Шилка,13
train,Новокузнецк,Арзамас,12
train,Москва,Беломорск,9
train,Тихорецк,Краснодар,13
train,Тула,Самара,9
train,Нижневартовск,Называевск,13
train,Тайшет,Усть-Илимск,9
train,Волгоград,Тобольск,11
train,Челябинск,Махачкала,9
train,Екатеринбург,Каменск-Шахтинский,11
train,Чита,Тюмень,9
train,Петровск-Забайкальский,Усолье-Сибирское,12
train,Сызрань,Магнитогорск,13
train,Красный Холм,Санкт-Петербург,12
train,Каргат,Новосибирск,10
train,Слюдянка,Чита,11
train,Новороссийск,Беслан,12
train,Адлер,Новопавловск,13
train,Владикавказ,Миллерово,12
train,Невинномысск,Туапсе,10
train,Рубцовск,Томск,12
train,Прокопьевск,Москва,13
train,Оренбург,Невинномысск,12
train,Ачинск,Томск,11
train,Вятские Поляны,Пыть-Ях,12
train,Муром,Шумерля,12
train,Миасс,Астрахань,13
train,Армавир,Туапсе,10
train,Пыть-Ях,Бугуруслан,10
train,Микунь,Сосногорск,13
train,Адлер,Брянск,9
train,Санкт-Петербург,Сургут,10
train,Ижевск,Ростов-на-Дону,9
train,Вихоревка,Омск,9
train,Казань,Новочеркасск,13
train,Пенза,Рузаевка,12
train,Саратов,Набережные Челны,13
train,Вятские Поляны,Екатеринбург,13
train,Оренбург,Рузаевка,9
train,Самара,Малая Вишера,13
train,Минеральные Воды,Курган,10
train,Архангельск,Воронеж,11
train,Лоо,Каменск-Шахтинский,12
train,Рязань,Сызрань,11
train,Бугуруслан,Екатеринбург,10
train,Череповец,Харовск,10
train,Чернушка,Ревда,12
train,Агрыз,Пыть-Ях,11
train,Томск,Самара,13
train,Агрыз,Волгоград,12
train,Староминская,Нижний Новгород,12
train,Липецк,Адлер,12
train,Краснодар,Терек,9
train,Ярославль,Ростов Великий,11
train,Ярославль,Дзержинск,9
train,Тында,Свободный,9
train,Санкт-Петербург,Харовск,12
train,Саратов,Димитровград,10
train,Юрга,Барнаул,9
train,Омск,Тихвин,13
train,Шумиха,Уфа,12
train,Пикалёво,Киров,11
train,Новокузнецк,Заринск,12
train,Новороссийск,Саранск,11
train,Екатеринбург,Астрахань,11
train,Самара,Дзержинск,12
train,Казань,Петров Вал,10
train,Екатеринбург,Ирбит,10
train,Каменск-Шахтинский,Туапсе,13
train,Северобайкальск,Уяр,12
train,Тында,Шилка,13
train,Архангельск,Оленегорск,10
train,Тюмень,Астрахань,10
train,Воронеж,Назрань,12
train,Лазаревское,Горячий Ключ,11
train,Челябинск,Туймазы,13
train,Миасс,Каменск-Уральский,10
train,Димитровград,Пермь,9
train,Димитровград,Ульяновск,11
train,Белореченск,Минеральные Воды,10
train,Псков,Великие Луки,11
train,Тобольск,Агрыз,12
train,Иркутск,Белогорск,9
train,Ачинск,Новокузнецк,12
train,Адлер,Ижевск,13
train,Ванино,Владивосток,10
train,Ужур,Абакан,11
train,Новый Уренгой,Кувандык,9
train,Хоста,Горячий Ключ,11
train,Красноярск,Минеральные Воды,10
train,Казань,Армавир,12
train,Кисловодск,Петров Вал,10
train,Тверь,Липецк,9
train,Адлер,Троицк,10
train,Самара,Аша,10
train,Оренбург,Пятигорск,13
train,Приобье,Пермь,10
train,Орёл,Анапа,10
train,Красноярск,Хабаровск,11
train,Петров Вал,Саратов,13
train,Иркутск,Нерюнгри,9
train,Уфа,Томск,9
train,Похвистнево,Москва,10
train,Уфа,Нурлат,10
train,Липецк,Тверь,12
train,Беслан,Москва,12
train,Новокуйбышевск,Нижний Новгород,11
train,Минеральные Воды,Грязи,9
train,Инта,Сыктывкар,10
train,Грязи,Уфа,13
train,Владивосток,Шимановск,13
train,Челябинск,Армавир,11
train,Липецк,Владикавказ,13
train,Новопавловск,Сочи,11
train,Тобольск,Сызрань,12
train,Москва,Волоколамск,13
train,Волгоград,Набережные Челны,10
train,Новосибирск,Славгород,10
train,Новосибирск,Адлер,12
train,Бугульма,Адлер,10
train,Саратов,Курган,10
train,Сургут,Владимир,10
train,Чита,Москва,11
train,Тверь,Вышний Волочёк,10
train,Нижневартовск,Пенза,12
train,Шадринск,Казань,11
train,Ростов-на-Дону,Майский,10
train,Лесозаводск,Белогорск,11
train,Россошь,Лоо,12
train,Липецк,Сочи,11
train,Зима,Чита,12
train,Заводоуковск,Омск,13
train,Дзержинск,Пермь,12
train,Армавир,Махачкала,12
train,Туапсе,Воронеж,12
train,Екатеринбург,Ковров,10
train,Сызрань,Тюмень,10
train,Тобольск,Санкт-Петербург,11
train,Санкт-Петербург,Сергач,9
train,Хоста,Армавир,10
train,Камышлов,Сургут,11
train,Бологое,Ярославль,12
train,Канаш,Новосибирск,9
train,Владимир,Краснодар,10
train,Грязи,Кисловодск,12
train,Москва,Мариинск,13
train,Рузаевка,Сызрань,10
train,Нижневартовск,Петров Вал,13
