;source;target;pass_day;transport;source_lat;source_lng;target_lat;target_lng;target_population;source_population;source_coords;target_coords;source_country;source_county;source_region;target_country;target_county;target_region
10627;Бологое;Волгоград;2.7666666666666666;train;57.885204;34.049603;48.64820995;44.3857638;1021244.0;23499.0;(34.049603, 57.885204);(44.3857638, 48.64820995);Russia;Bologovsky District;Tver;Russia;Volgograd;Volgograd
10628;Лоо;Майкоп;2.1;train;43.7038;39.5842;44.6062079;40.104053;144055.0;8091.0;(39.5842, 43.7038);(40.104053, 44.6062079);Russia;Sochi;Krasnodar;Russia;;Adygea
10629;Омск;Белово;3.333333333333333;train;54.991375;73.371529;54.419323;86.303429;76752.0;25905.0;(73.371529, 54.991375);(86.303429, 54.419323);Russia;Omsk;Omsk;Russia;Belovo;Kemerovo
10630;Самара;Братск;3.2333333333333334;train;53.198627;50.113987;56.1517085;101.6334907;246348.0;1164900.0;(50.113987, 53.198627);(101.6334907, 56.1517085);Russia;Samara;Samara;Russia;Bratsk;Irkutsk
10631;Казань;Ессентуки;3.3;train;55.7823547;49.1242266;44.0468389;42.8565018;100969.0;1216965.0;(49.1242266, 55.7823547);(42.8565018, 44.0468389);Russia;Kazan';Tatarstan;Russia;Essentuki;Stavropol
10632;Нижний Новгород;Димитровград;3.1;train;56.328571;44.003506;54.2188995;49.6038982;122549.0;1250615.0;(44.003506, 56.328571);(49.6038982, 54.2188995);Russia;Nizhniy Novgorod;Nizhny Novgorod;Russia;;Ulyanovsk
10633;Каменск-Шахтинский;Ставрополь;2.7666666666666666;train;48.3210807;40.2650679;45.0433245;41.9690934;32736.0;95306.0;(40.2650679, 48.3210807);(41.9690934, 45.0433245);Russia;Kamensk-Shakhtinskiy;Rostov;Russia;Stavropol';Stavropol
10634;Новосибирск;Тобольск;2.3;train;55.0282171;82.9234509;58.1998048;68.2512924;99698.0;30250.0;(82.9234509, 55.0282171);(68.2512924, 58.1998048);Russia;Novosibirsk;Novosibirsk;Russia;;Tyumen
10635;Липецк;Прохладный;3.033333333333333;train;52.6041877;39.5936899;43.7590017;44.0103981;59595.0;46798.0;(39.5936899, 52.6041877);(44.0103981, 43.7590017);Russia;;Lipetsk;Russia;;Kabardino-Balkar
10636;Тула;Старый Оскол;2.3;train;54.1942;37.6165;51.298038;37.833202;221163.0;501129.0;(37.6165, 54.1942);(37.833202, 51.298038);Russia;Tula;Tula;Russia;;Belgorod
10637;Курган;Белгород;2.566666666666667;train;55.51707765;65.4590658;50.5955595;36.5873394;39026.0;47974.0;(65.4590658, 55.51707765);(36.5873394, 50.5955595);Russia;Ketovskiy;Kurgan;Russia;;Belgorod
10638;Челябинск;Нижний Тагил;2.8666666666666667;train;55.1598408;61.4025547;57.905149;59.9508466;361883.0;31916.0;(61.4025547, 55.1598408);(59.9508466, 57.905149);Russia;Chelyabinsk;Chelyabinsk;Russia;Nizhnij Tagil;Sverdlovsk
10639;Бежаницы;Москва;2.9;train;56.9738846;29.8845309;55.4792046;37.3273304;11514330.0;4141.0;(29.8845309, 56.9738846);(37.3273304, 55.4792046);Russia;Bezhanitskiy;Pskov;Russia;Podolsky;Moscow City
10640;Ростов-на-Дону;Бологое;2.966666666666667;train;47.2213858;39.7114196;57.885204;34.049603;23499.0;1091544.0;(39.7114196, 47.2213858);(34.049603, 57.885204);Russia;Rostov-na-Donu;Rostov;Russia;Bologovsky District;Tver
10641;Канаш;Ижевск;2.833333333333333;train;55.5148161;47.49863072;56.866557;53.2094166;628117.0;45608.0;(47.49863072, 55.5148161);(53.2094166, 56.866557);Russia;;Chuvash;Russia;Izhevsk;Udmurt
10642;Ессентуки;Невинномысск;3.2666666666666666;train;44.0468389;42.8565018;44.6245814;41.9475941;118351.0;100969.0;(42.8565018, 44.0468389);(41.9475941, 44.6245814);Russia;Essentuki;Stavropol;Russia;;Stavropol
10643;Москва;Кушва;3.4;train;55.4792046;37.3273304;58.281757;59.762329;33027.0;11514330.0;(37.3273304, 55.4792046);(59.762329, 58.281757);Russia;Podolsky;Moscow City;Russia;Kushvinskiy;Sverdlovsk
10644;Мурманск;Лодейное Поле;3.2;train;68.970665;33.07497;60.7339323;33.5457731;21053.0;59690.0;(33.07497, 68.970665);(33.5457731, 60.7339323);Russia;Murmansk;Murmansk;Russia;;Leningrad
10645;Адлер;Киров;2.9;train;43.4253834;39.9237036;58.6035257;49.6639029;31888.0;109539.0;(39.9237036, 43.4253834);(49.6639029, 58.6035257);Russia;Sochi;Krasnodar;Russia;Kirov;Kirov
10646;Белореченск;Екатеринбург;2.8;train;44.7614149;39.8712943;56.839104;60.60825;1377738.0;53891.0;(39.8712943, 44.7614149);(60.60825, 56.839104);Russia;Belorechenskiy;Krasnodar;Russia;Ekaterinburg;Sverdlovsk
10647;Миасс;Нижневартовск;2.566666666666667;train;55.065304;60.108337;60.9339411;76.5814274;251860.0;151812.0;(60.108337, 55.065304);(76.5814274, 60.9339411);Russia;Miass;Chelyabinsk;Russia;;Khanty-Mansi
10648;Иркутск;Новокузнецк;2.8666666666666667;train;52.289597;104.280586;53.757607;87.136101;547885.0;6751.0;(104.280586, 52.289597);(87.136101, 53.757607);Russia;Irkutsk;Irkutsk;Russia;;Kemerovo
10649;Исилькуль;Челябинск;2.533333333333333;train;54.904892;71.259987;55.1598408;61.4025547;31916.0;25905.0;(71.259987, 54.904892);(61.4025547, 55.1598408);Russia;Isil'kul'skiy;Omsk;Russia;Chelyabinsk;Chelyabinsk
10650;Чебаркуль;Уфа;2.933333333333333;train;54.977795;60.37009;54.726288;55.947727;1062300.0;43405.0;(60.37009, 54.977795);(55.947727, 54.726288);Russia;Chebarkul'skiy;Chelyabinsk;Russia;Ufa;Bashkortostan
10651;Челябинск;Грязи;2.9;train;55.1598408;61.4025547;52.49612;39.955162;46798.0;31916.0;(61.4025547, 55.1598408);(39.955162, 52.49612);Russia;Chelyabinsk;Chelyabinsk;Russia;;Lipetsk
10652;Москва;Шатура;2.6333333333333333;train;55.4792046;37.3273304;55.578403;39.5437584;32836.0;11514330.0;(37.3273304, 55.4792046);(39.5437584, 55.578403);Russia;Podolsky;Moscow City;Russia;Shatursky District;Moscow Oblast
10653;Вятские Поляны;Арзамас;2.7;train;56.2229946;51.0749038;55.3989463;43.8408129;106367.0;35159.0;(51.0749038, 56.2229946);(43.8408129, 55.3989463);Russia;;Kirov;Russia;Arzamasskiy;Nizhny Novgorod
10654;Гудермес;Минеральные Воды;3.2666666666666666;train;43.3486103;46.095945;44.2107377;43.134969;76715.0;45643.0;(46.095945, 43.3486103);(43.134969, 44.2107377);Russia;Gudermesskiy;Chechnya;Russia;;Stavropol
10655;Череповец;Челябинск;3.333333333333333;train;59.128696;37.916389;55.1598408;61.4025547;31916.0;312311.0;(37.916389, 59.128696);(61.4025547, 55.1598408);Russia;Cherepovec;Vologda;Russia;Chelyabinsk;Chelyabinsk
10656;Кыштым;Оренбург;2.533333333333333;train;55.723192;60.36710483;51.767452;55.097118;20663.0;38950.0;(60.36710483, 55.723192);(55.097118, 51.767452);;;;Russia;Orenburg;Orenburg
10657;Дзержинск;Воронеж;2.5;train;56.2382157;43.4617405;51.6605982;39.2005858;19738.0;47125.0;(43.4617405, 56.2382157);(39.2005858, 51.6605982);Russia;Volodarskiy;Nizhny Novgorod;Russia;Voronezh;Voronezh
10658;Воронеж;Беслан;2.2333333333333334;train;51.6605982;39.2005858;43.1875572;44.5375689;36724.0;19738.0;(39.2005858, 51.6605982);(44.5375689, 43.1875572);Russia;Voronezh;Voronezh;Russia;Kirovskiy;North Ossetia-Alania
10659;Россошь;Назрань;3.3;train;50.1961874;39.5764857;43.2320774;44.7540128;93357.0;62865.0;(39.5764857, 50.1961874);(44.7540128, 43.2320774);Russia;Rossoshanskiy;Voronezh;Russia;;North Ossetia-Alania
10660;Новгород Великий;Владимир;2.933333333333333;train;58.52672495;31.25119553;56.1288899;40.4075203;61544.0;222868.0;(31.25119553, 58.52672495);(40.4075203, 56.1288899);Russia;Velikiy Novgorod;Novgorod;Russia;Vladimir;Vladimir
10661;Богданович;Тюмень;3.3666666666666667;train;56.7683407;62.0520774;57.153534;65.542274;581758.0;31752.0;(62.0520774, 56.7683407);(65.542274, 57.153534);Russia;;Sverdlovsk;Russia;Tjumen';Tyumen
10662;Новосибирск;Абдулино;3.3;train;55.0282171;82.9234509;53.6828;53.655701;20663.0;30250.0;(82.9234509, 55.0282171);(53.655701, 53.6828);Russia;Novosibirsk;Novosibirsk;Russia;;Orenburg
10663;Агрыз;Новокузнецк;3.2666666666666666;train;56.5254597;52.9972512;53.757607;87.136101;547885.0;19299.0;(52.9972512, 56.5254597);(87.136101, 53.757607);Russia;Agryzsky District;Tatarstan;Russia;;Kemerovo
10664;Бологое;Петрозаводск;3.2666666666666666;train;57.885204;34.049603;61.790039;34.390007;263540.0;23499.0;(34.049603, 57.885204);(34.390007, 61.790039);Russia;Bologovsky District;Tver;Russia;Petrozavodskiy;Karelia
10665;Орёл;Окуловка;2.9;train;52.9685433;36.0692477;58.3740782;33.3009383;12464.0;317854.0;(36.0692477, 52.9685433);(33.3009383, 58.3740782);Russia;Orel;Oryol;Russia;Okulovskiy;Novgorod
10666;Янаул;Новосибирск;2.7;train;56.27076;54.931702;55.0282171;82.9234509;30250.0;26988.0;(54.931702, 56.27076);(82.9234509, 55.0282171);Russia;;Bashkortostan;Russia;Novosibirsk;Novosibirsk
10667;Кувандык;Самара;2.2666666666666666;train;51.478756;57.350796;53.198627;50.113987;1164900.0;26176.0;(57.350796, 51.478756);(50.113987, 53.198627);Russia;;Orenburg;Russia;Samara;Samara
10668;Адлер;Зверево;2.8;train;43.4253834;39.9237036;48.020645;40.118561;22416.0;109539.0;(39.9237036, 43.4253834);(40.118561, 48.020645);Russia;Sochi;Krasnodar;Russia;;Rostov
10669;Волхов;Пермь;2.6666666666666665;train;59.9275868;32.3276803;58.014965;56.246723;1000679.0;47344.0;(32.3276803, 59.9275868);(56.246723, 58.014965);Russia;;Leningrad;Russia;Perm';Perm
10670;Новосибирск;Волгоград;2.533333333333333;train;55.0282171;82.9234509;48.64820995;44.3857638;1021244.0;30250.0;(82.9234509, 55.0282171);(44.3857638, 48.64820995);Russia;Novosibirsk;Novosibirsk;Russia;Volgograd;Volgograd
10671;Ульяновск;Сургут;2.7333333333333334;train;54.1463177;47.2324921;61.254032;73.3964;38922.0;17149.0;(47.2324921, 54.1463177);(73.3964, 61.254032);;;;Russia;;Khanty-Mansi
10672;Москва;Богданович;3.066666666666667;train;55.4792046;37.3273304;56.7683407;62.0520774;31752.0;11514330.0;(37.3273304, 55.4792046);(62.0520774, 56.7683407);Russia;Podolsky;Moscow City;Russia;;Sverdlovsk
10673;Армавир;Тверь;2.533333333333333;train;44.9993585;41.1294061;56.858675;35.9208284;403726.0;188897.0;(41.1294061, 44.9993585);(35.9208284, 56.858675);Russia;Armavir;Krasnodar;Russia;Tver';Tver
10674;Волгоград;Янаул;2.6666666666666665;train;48.64820995;44.3857638;56.27076;54.931702;26988.0;1021244.0;(44.3857638, 48.64820995);(54.931702, 56.27076);Russia;Volgograd;Volgograd;Russia;;Bashkortostan
10675;Рузаевка;Нижний Новгород;3.3;train;54.058735;44.954391;56.328571;44.003506;1250615.0;47529.0;(44.954391, 54.058735);(44.003506, 56.328571);Russia;;Mordovia;Russia;Nizhniy Novgorod;Nizhny Novgorod
10676;Омск;Арзамас;2.9;train;54.991375;73.371529;55.3989463;43.8408129;106367.0;25905.0;(73.371529, 54.991375);(43.8408129, 55.3989463);Russia;Omsk;Omsk;Russia;Arzamasskiy;Nizhny Novgorod
10677;Саратов;Пенза;2.566666666666667;train;51.530018;46.034683;53.200001;45.0;519592.0;12846.0;(46.034683, 51.530018);(45.0, 53.200001);Russia;Saratovskiy;Saratov;Russia;Penza;Penza
10678;Пятигорск;Шахты;2.033333333333333;train;44.039775;43.0706669;47.7119167;40.2115699;240152.0;142397.0;(43.0706669, 44.039775);(40.2115699, 47.7119167);Russia;;Stavropol;Russia;Shakhty;Rostov
10679;Янаул;Лангепас;2.2333333333333334;train;56.27076;54.931702;61.247257;75.189278;41675.0;26988.0;(54.931702, 56.27076);(75.189278, 61.247257);Russia;;Bashkortostan;Russia;Langepas;Khanty-Mansi
10680;Югорск;Уфа;2.3666666666666667;train;61.3149709;63.3315999;54.726288;55.947727;1062300.0;34066.0;(63.3315999, 61.3149709);(55.947727, 54.726288);Russia;Jugorsk;Khanty-Mansi;Russia;Ufa;Bashkortostan
10681;Орск;Каменск-Уральский;3.066666666666667;train;51.2305015;58.4738015;56.415451;61.917797;174710.0;238006.0;(58.4738015, 51.2305015);(61.917797, 56.415451);Russia;Orsk;Orenburg;Russia;Kamensk-Ural'skiy;Sverdlovsk
10682;Бийск;Заводоуковск;3.4;train;52.5394905;85.2148673;56.509293;66.539261;25657.0;203826.0;(85.2148673, 52.5394905);(66.539261, 56.509293);Russia;;Altai;Russia;;Tyumen
10683;Уфа;Шуя;2.6666666666666665;train;54.726288;55.947727;56.844101;41.379601;58528.0;1062300.0;(55.947727, 54.726288);(41.379601, 56.844101);Russia;Ufa;Bashkortostan;Russia;;Ivanovo
10684;Окуловка;Нижний Новгород;3.1;train;58.3740782;33.3009383;56.328571;44.003506;1250615.0;12464.0;(33.3009383, 58.3740782);(44.003506, 56.328571);Russia;Okulovskiy;Novgorod;Russia;Nizhniy Novgorod;Nizhny Novgorod
10685;Канаш;Агрыз;2.566666666666667;train;55.5148161;47.49863072;56.5254597;52.9972512;19299.0;45608.0;(47.49863072, 55.5148161);(52.9972512, 56.5254597);Russia;;Chuvash;Russia;Agryzsky District;Tatarstan
10686;Минусинск;Уяр;3.5;train;53.700325;91.697235;55.809986;94.327774;12666.0;71171.0;(91.697235, 53.700325);(94.327774, 55.809986);Russia;;Krasnoyarsk;Russia;;Krasnoyarsk
10687;Сургут;Лангепас;2.2666666666666666;train;61.254032;73.3964;61.247257;75.189278;41675.0;38922.0;(73.3964, 61.254032);(75.189278, 61.247257);Russia;;Khanty-Mansi;Russia;Langepas;Khanty-Mansi
10688;Усть-Илимск;Братск;2.1;train;57.959473;102.734192;56.1517085;101.6334907;246348.0;86591.0;(102.734192, 57.959473);(101.6334907, 56.1517085);Russia;Ust'-Ilimsk;Irkutsk;Russia;Bratsk;Irkutsk
10689;Сургут;Каменск-Уральский;2.6;train;61.254032;73.3964;56.415451;61.917797;174710.0;38922.0;(73.3964, 61.254032);(61.917797, 56.415451);Russia;;Khanty-Mansi;Russia;Kamensk-Ural'skiy;Sverdlovsk
10690;Югорск;Нижний Новгород;3.1333333333333333;train;61.3149709;63.3315999;56.328571;44.003506;1250615.0;34066.0;(63.3315999, 61.3149709);(44.003506, 56.328571);Russia;Jugorsk;Khanty-Mansi;Russia;Nizhniy Novgorod;Nizhny Novgorod
10691;Тула;Каменск-Шахтинский;2.566666666666667;train;54.1942;37.6165;48.3210807;40.2650679;95306.0;501129.0;(37.6165, 54.1942);(40.2650679, 48.3210807);Russia;Tula;Tula;Russia;Kamensk-Shakhtinskiy;Rostov
10692;Саранск;Краснодар;2.6;train;54.18671;45.18383;45.0352566;38.9764814;34926.0;318841.0;(45.18383, 54.18671);(38.9764814, 45.0352566);Russia;Saransk;Mordovia;Russia;Krasnodar;Krasnodar
10693;Анапа;Злынка;2.9;train;44.894272;37.316887;52.426113;31.7390793;5507.0;58983.0;(37.316887, 44.894272);(31.7390793, 52.426113);Russia;Anapskiy;Krasnodar;Russia;;Bryansk
10694;Арзамас;Ярославль;2.9;train;55.3989463;43.8408129;57.64955255;39.87485827;591486.0;106367.0;(43.8408129, 55.3989463);(39.87485827, 57.64955255);Russia;Arzamasskiy;Nizhny Novgorod;Russia;Yaroslavskiy;Yaroslavl
10695;Минеральные Воды;Крымск;2.2333333333333334;train;44.2107377;43.134969;44.9295889;37.9880177;57370.0;76715.0;(43.134969, 44.2107377);(37.9880177, 44.9295889);Russia;;Stavropol;Russia;Krymskiy;Krasnodar
10696;Тимашёвск;Киров;2.966666666666667;train;45.6123531;38.9504299;58.6035257;49.6639029;31888.0;51400.0;(38.9504299, 45.6123531);(49.6639029, 58.6035257);Russia;Timashevskiy;Krasnodar;Russia;Kirov;Kirov
10697;Пермь;Иркутск;2.6333333333333333;train;58.014965;56.246723;52.289597;104.280586;6751.0;1000679.0;(56.246723, 58.014965);(104.280586, 52.289597);Russia;Perm';Perm;Russia;Irkutsk;Irkutsk
10698;Узловая;Пятигорск;2.6666666666666665;train;53.978512;38.160255;44.039775;43.0706669;142397.0;55282.0;(38.160255, 53.978512);(43.0706669, 44.039775);Russia;;Tula;Russia;;Stavropol
10699;Тюмень;Ярославль;2.2333333333333334;train;57.153534;65.542274;57.64955255;39.87485827;591486.0;581758.0;(65.542274, 57.153534);(39.87485827, 57.64955255);Russia;Tjumen';Tyumen;Russia;Yaroslavskiy;Yaroslavl
10700;Улан-Удэ;Зима;2.5;train;51.8357841;107.5839105;53.928402;102.052727;32522.0;431922.0;(107.5839105, 51.8357841);(102.052727, 53.928402);Russia;Ulan-Ude;Buryat;Russia;;Irkutsk
10701;Малая Вишера;Окуловка;2.3666666666666667;train;58.844215;32.218636;58.3740782;33.3009383;12464.0;12461.0;(32.218636, 58.844215);(33.3009383, 58.3740782);Russia;;Novgorod;Russia;Okulovskiy;Novgorod
10702;Нижний Новгород;Нягань;2.7666666666666666;train;56.328571;44.003506;62.144636;65.4347572;54903.0;1250615.0;(44.003506, 56.328571);(65.4347572, 62.144636);Russia;Nizhniy Novgorod;Nizhny Novgorod;Russia;Njagan';Khanty-Mansi
10703;Самара;Давлеканово;2.6333333333333333;train;53.198627;50.113987;54.218571;55.026661;24040.0;1164900.0;(50.113987, 53.198627);(55.026661, 54.218571);Russia;Samara;Samara;Russia;;Bashkortostan
10704;Саратов;Красноярск;2.533333333333333;train;51.530018;46.034683;56.0090968;92.8725147;2180.0;12846.0;(46.034683, 51.530018);(92.8725147, 56.0090968);Russia;Saratovskiy;Saratov;Russia;Krasnojarsk;Krasnoyarsk
10705;Екатеринбург;Белово;3.1666666666666665;train;56.839104;60.60825;54.419323;86.303429;76752.0;1377738.0;(60.60825, 56.839104);(86.303429, 54.419323);Russia;Ekaterinburg;Sverdlovsk;Russia;Belovo;Kemerovo
10706;Лазаревское;Россошь;2.9;train;43.9102991;39.3317538;50.1961874;39.5764857;62865.0;92662.0;(39.3317538, 43.9102991);(39.5764857, 50.1961874);Russia;Sochi;Krasnodar;Russia;Rossoshanskiy;Voronezh
10707;Сочи;Орск;3.033333333333333;train;43.5854823;39.723109;51.2305015;58.4738015;238006.0;343285.0;(39.723109, 43.5854823);(58.4738015, 51.2305015);Russia;Sochi;Krasnodar;Russia;Orsk;Orenburg
10708;Казань;Белово;2.933333333333333;train;55.7823547;49.1242266;54.419323;86.303429;76752.0;1216965.0;(49.1242266, 55.7823547);(86.303429, 54.419323);Russia;Kazan';Tatarstan;Russia;Belovo;Kemerovo
10709;Новый Уренгой;Калачинск;2.566666666666667;train;66.085196;76.6799167;55.049091;74.582428;24000.0;104144.0;(76.6799167, 66.085196);(74.582428, 55.049091);Russia;Nadymskiy;Yamalo-Nenets;Russia;;Omsk
10710;Микунь;Киров;2.4;train;62.358238;50.08218;58.6035257;49.6639029;31888.0;10732.0;(50.08218, 62.358238);(49.6639029, 58.6035257);Russia;;Komi;Russia;Kirov;Kirov
10711;Обь;Ярославль;3.2666666666666666;train;54.9859;82.7126;57.64955255;39.87485827;591486.0;26137.0;(82.7126, 54.9859);(39.87485827, 57.64955255);Russia;Ob';Novosibirsk;Russia;Yaroslavskiy;Yaroslavl
10712;Новочеркасск;Нальчик;2.7333333333333334;train;47.41066;40.101986;43.4883695;43.61056019;240095.0;169039.0;(40.101986, 47.41066);(43.61056019, 43.4883695);Russia;;Rostov;Russia;Nal'chik;Kabardino-Balkar
10713;Омск;Уяр;3.3;train;54.991375;73.371529;55.809986;94.327774;12666.0;25905.0;(73.371529, 54.991375);(94.327774, 55.809986);Russia;Omsk;Omsk;Russia;;Krasnoyarsk
10714;Красный Сулин;Сочи;3.066666666666667;train;47.891552;40.071899;43.5854823;39.723109;343285.0;40866.0;(40.071899, 47.891552);(39.723109, 43.5854823);Russia;;Rostov;Russia;Sochi;Krasnodar
10715;Сургут;Медногорск;2.1;train;61.254032;73.3964;51.4049435;57.5803138;27253.0;38922.0;(73.3964, 61.254032);(57.5803138, 51.4049435);Russia;;Khanty-Mansi;Russia;;Orenburg
10716;Иркутск;Киров;2.433333333333333;train;52.289597;104.280586;58.6035257;49.6639029;31888.0;6751.0;(104.280586, 52.289597);(49.6639029, 58.6035257);Russia;Irkutsk;Irkutsk;Russia;Kirov;Kirov
10717;Волгоград;Кизляр;3.3666666666666667;train;48.64820995;44.3857638;43.8546727;46.7139329;49169.0;1021244.0;(44.3857638, 48.64820995);(46.7139329, 43.8546727);Russia;Volgograd;Volgograd;Russia;;Dagestan
