;Code;City;Region;County;FeatureVectorGlobal;RegionFeatureVectorGlobal
355;356;Можайск;Moscow Oblast;;"[ 0.42918317  0.          0.          0.          0.08178146  0.45917916
  0.          0.          0.71181794  0.30262736  0.          0.
  0.          0.21489461  0.02322812 -0.          0.00992937  0.34620768
  0.29056572  0.40320477  0.32208307 -0.         -0.         -0.
  0.39125343  0.50262247  0.34583801  0.09172881]";[0.36267325645794757, 0.08360539757783052, 0.013875554919498542, 0.0, 0.07361938579042608, 0.5147761242472542, 0.08995905592282116, 0.0, 0.6718169261324448, 0.09989918066407505, 0.0, 0.0, 0.0, 0.17919492470461457, 0.051404513025686736, 0.0, 0.03561486471247377, 0.1829321364788905, 0.23519604571229502, 0.3573228914661206, 0.3891932864681689, 0.008876461438780394, 0.0, 0.0, 0.5186229659386378, 0.22721651254334752, 0.20040651628769007, 0.22059173607646332]
356;357;Наро-Фоминск;Moscow Oblast;Naro-Fominsky District;"[ 0.39013742  0.08882268  0.          0.          0.22960331  0.4518821
  0.          0.          0.76353665  0.          0.          0.
  0.          0.01485472  0.10187438 -0.          0.08116143  0.17272686
  0.15733802  0.30636245  0.45816038 -0.         -0.         -0.
  0.21850682  0.08514904 -0.          0.04715277]";[0.36267325645794757, 0.08360539757783052, 0.013875554919498542, 0.0, 0.07361938579042608, 0.5147761242472542, 0.08995905592282116, 0.0, 0.6718169261324448, 0.09989918066407505, 0.0, 0.0, 0.0, 0.17919492470461457, 0.051404513025686736, 0.0, 0.03561486471247377, 0.1829321364788905, 0.23519604571229502, 0.3573228914661206, 0.3891932864681689, 0.008876461438780394, 0.0, 0.0, 0.5186229659386378, 0.22721651254334752, 0.20040651628769007, 0.22059173607646332]
357;358;Хадыженск;Krasnodar;Apsheronskiy;"[ 0.44795888  0.34731208  0.29418123  0.19755582  0.2673853   0.37766263
  0.2853178   0.0947527   0.40690194  0.22000895  0.15017947  0.11000448
  0.         -0.          0.03068483 -0.         -0.         -0.
  0.37963695  0.11606511  0.22595955  0.09361072 -0.         -0.
  0.07362973 -0.          0.05433867  0.1191875 ]";[0.37467680576830226, 0.3112033360116633, 0.2635109567668515, 0.20711330816089327, 0.29345339341138765, 0.377731856164216, 0.25796405793886773, 0.16448764860986967, 0.4135653008275847, 0.27232932012180955, 0.16840729679736935, 0.1401216432130395, 0.06672259118313567, 0.04080721327923851, 0.023335860977784097, 0.19283351281775757, 0.062335110792838544, 0.022972314614312515, 0.2086942066788583, 0.07959470564076554, 0.1396479459392967, 0.15319653855082782, 0.3605218879569749, 0.3256137304752133, 0.1434231005808586, 0.17027105082315352, 0.06443267605459564, 0.14703117286631817]
358;359;Почеп;Bryansk;Pochepskiy;"[ 0.42715898  0.35093286  0.25798518  0.13432721  0.1921788   0.45387401
  0.32650601  0.05785158  0.50353459  0.          0.05785158  0.
  0.         -0.          0.0858496  -0.         -0.         -0.
  0.29509403  0.18354818  0.38633751 -0.         -0.         -0.
  0.40477385 -0.         -0.          0.15982641]";[0.39457412447861845, 0.3301466566860922, 0.22058090917934794, 0.13165343537433802, 0.1941242262316168, 0.4524217013162498, 0.28190932741766556, 0.11022507204712358, 0.49700450976128174, 0.09278644712949823, 0.04804606681173535, 0.04850766282681189, 0.0051398641810894135, 0.05226466446385688, 0.06429276106343032, 0.017492901116890145, 0.02553560014988827, 0.01270273398413124, 0.26443101962257554, 0.2196484694632753, 0.4055070964196223, 0.02068792969546072, 0.0032675443710169674, 0.004719759358094317, 0.5884049751902707, 0.07019325781176095, 0.01181515387812947, 0.29433959976904717]
359;360;Ангарск;Irkutsk;Angarskiy;"[ 0.37568856  0.31884675  0.28002433  0.21668497  0.29861035  0.34249937
  0.26311932  0.17954028  0.37845531  0.26075773  0.22946231  0.19281338
  0.15111401 -0.         -0.          0.14803033 -0.          0.02192416
  0.14805923 -0.         -0.          0.17433392  0.19912076  0.15296605
 -0.          0.12144234  0.10758918 -0.        ]";[0.38015264956631417, 0.3189452237796431, 0.2605411486926002, 0.2032715865150004, 0.2875279099294911, 0.39195701911933317, 0.2701241174687636, 0.158062027109489, 0.41970627565835766, 0.2590725546689452, 0.1621521602138197, 0.122701390740247, 0.059086843012287574, 0.00525834522726667, 0.04064897033045944, 0.05941882776149669, 0.02168771435108273, 0.02200859782232501, 0.23821740174640021, 0.1329150345125504, 0.15028133741287003, 0.06191762120333024, 0.08671349893180745, 0.07495461254659853, 0.1504036284880076, 0.179749254911245, 0.025393495261789113, 0.15817696421947372]
360;361;Минеральные Воды;Stavropol;;"[ 0.35133282  0.29301052  0.25477148  0.2438813   0.30865066  0.35993807
  0.26141999  0.20734131  0.38221009  0.33305311  0.19557176  0.153023
  0.10723218  0.12217711 -0.          0.40102372  0.10143209  0.02558045
 -0.         -0.         -0.          0.1976028   0.73528605  0.40410752
 -0.          0.31456274 -0.          0.00992621]";[0.380862113600954, 0.2750981337827963, 0.22056389761564768, 0.15239731036894233, 0.24890156435736374, 0.40090946969484326, 0.23646056112017097, 0.11145571520428037, 0.48299080122590526, 0.2558413364260214, 0.12470783753715725, 0.08800059459175104, 0.05661098470220713, 0.06532223800323213, 0.0734429239424197, 0.06471433312215508, 0.014145079858389175, 0.05303019192586336, 0.2553658071458258, 0.25433596077476056, 0.2189467556419509, 0.0962264396111746, 0.09192681165416873, 0.041978996578963305, 0.40029526085018735, 0.23846235332730173, 0.04527687304619, 0.23190634025012385]
361;362;Саратов;Saratov;Saratovskiy;"[ 0.36016425  0.27789284  0.24685153  0.23397149  0.31956685  0.36149659
  0.2409955   0.20687907  0.40577017  0.33826883  0.19114452  0.13981719
  0.09240188  0.17842627 -0.          0.93168356  0.28903521  0.10511295
 -0.         -0.         -0.          0.14176344  2.04597615  2.36499422
 -0.         -0.          0.16817519 -0.        ]";[0.3955455257796901, 0.3328118846772238, 0.2647268858918759, 0.1312079674002722, 0.2385523945418664, 0.4199270131444408, 0.28650549489406785, 0.0955422084047829, 0.4770787127323009, 0.17605940947037554, 0.0684177222798412, 0.08069473643512438, 0.02800856079720833, 0.03536205277102352, 0.07894300418211656, 0.10263632531406372, 0.026275928151487923, 0.011009622316117353, 0.2654116479584163, 0.2047541178653857, 0.3172280981033546, 0.042310921694145756, 0.20564827677969158, 0.22290083601291452, 0.5217564381076799, 0.0604421917755292, 0.030686704239745954, 0.27554463590517514]
362;363;Ульяновск;;;"[ 0.35117621  0.2851514   0.24587354  0.22768504  0.31194458  0.36677992
  0.26109631  0.22063262  0.40786519  0.32908335  0.15343007  0.14763428
  0.11998408  0.05044195 -0.          0.2996085   0.03387218  0.02552288
 -0.         -0.         -0.          0.14756607  0.41343119  0.19311993
 -0.          0.53642421 -0.          0.07813836]";
363;364;Гусиноозёрск;Buryat;Selenginskiy;"[ 0.46301852  0.39643698  0.30075867  0.          0.          0.38406563
  0.          0.          0.6248915   0.          0.          0.
  0.         -0.          0.14669708 -0.          0.26593788 -0.
  0.24498003  0.32848637  0.76795074 -0.         -0.         -0.
  1.65690071 -0.          0.04661947  0.15089489]";[0.3755877177003938, 0.35075714680429815, 0.2283360164815196, 0.13595868349713275, 0.22329411559243376, 0.42322193264428826, 0.26810510274086147, 0.10416427504005912, 0.44881990781659614, 0.15894991119320312, 0.09441457950540674, 0.0990829265088612, 0.0585636512514583, 0.05358642509172905, 0.046548358042219, 0.04670204076178663, 0.051158502650568496, 0.02053763021343565, 0.15996034813935947, 0.1496360658703265, 0.3079786562579003, 0.0326432961304438, 0.06598134478634632, 0.044539582955022756, 0.5410637036248654, 0.15207852414693943, 0.03137543894940421, 0.20235621748442584]
364;365;Сыктывкар;Komi;Syktyvkar;"[ 0.41759118  0.21181675  0.          0.15827408  0.26462635  0.45049387
  0.06122877  0.          0.58652975  0.36737263  0.          0.
  0.          0.13653854  0.14526577 -0.          0.11516922  0.07884393
 -0.          0.48671161  0.20174229 -0.         -0.         -0.
  0.5000482   0.78882993 -0.          0.49655412]";[0.38998958563100145, 0.27492651935609175, 0.21958138315770923, 0.16859357194796423, 0.24997866545122988, 0.39917113756752215, 0.22255877425562126, 0.13088964855225338, 0.48137014855054117, 0.25972693293288557, 0.13464365578712248, 0.08410592878073439, 0.041165147851684104, 0.029771855798470737, 0.04957172969711147, 0.025017265617355032, 0.013845835955455901, 0.047755971680741506, 0.23882828527038896, 0.16770954413225286, 0.14680905642899889, 0.11321732777340418, 0.015142785695766598, 0.02838182983268712, 0.2302997931118796, 0.19968338902298657, 0.13906032965421775, 0.12738971845956237]
365;366;Лазаревское;Krasnodar;Sochi;"[ 0.34541126  0.30621916  0.26863113  0.25004896  0.31218244  0.35785652
  0.27398081  0.22140897  0.36254554  0.295343    0.20514987  0.15923851
  0.1285185  -0.         -0.          0.212159   -0.          0.01187595
  0.11330499 -0.         -0.          0.25361483  0.25175707 -0.
 -0.          0.30144976 -0.          0.06724097]";[0.37467680576830226, 0.3112033360116633, 0.2635109567668515, 0.20711330816089327, 0.29345339341138765, 0.377731856164216, 0.25796405793886773, 0.16448764860986967, 0.4135653008275847, 0.27232932012180955, 0.16840729679736935, 0.1401216432130395, 0.06672259118313567, 0.04080721327923851, 0.023335860977784097, 0.19283351281775757, 0.062335110792838544, 0.022972314614312515, 0.2086942066788583, 0.07959470564076554, 0.1396479459392967, 0.15319653855082782, 0.3605218879569749, 0.3256137304752133, 0.1434231005808586, 0.17027105082315352, 0.06443267605459564, 0.14703117286631817]
366;367;Сызрань;Samara;Syzran';"[ 0.34476507  0.30140187  0.2592903   0.2339311   0.31016697  0.35804985
  0.27977011  0.22144682  0.37873767  0.32093747  0.19917444  0.15729085
  0.07597068  0.07655456 -0.          0.64154803  0.16892748  0.03656691
 -0.         -0.         -0.          0.19080378  1.18421195  1.22157077
 -0.          0.01845032 -0.         -0.        ]";[0.3653182478878381, 0.30781177689955874, 0.24760343853375857, 0.1845543302989627, 0.28517658218512665, 0.39764522354671183, 0.28297707404072586, 0.15668548329542575, 0.44314855620095756, 0.2607347740451349, 0.1318753107141679, 0.12091512796717191, 0.07126374917570169, 0.0552395008976765, 0.04496879550596242, 0.19897132097091463, 0.05594354530635196, 0.016898359191649906, 0.2708724779732473, 0.14992561091657058, 0.20960711158808246, 0.09758884397354353, 0.4194300501309848, 0.4927327642993959, 0.18904559339607263, 0.08629069638456734, 0.06487152438095317, 0.23083723502413983]
367;368;Навашино;Nizhny Novgorod;Navashinskiy;"[ 0.44313695  0.32706152  0.31338407  0.13888245  0.23959218  0.38786474
  0.17847745  0.          0.53410332  0.20990577  0.08515539  0.05372707
  0.         -0.          0.08410903 -0.          0.03095479 -0.
  0.43931122  0.2274295   0.22580866 -0.         -0.         -0.
  0.09642672  0.01943788  0.23125604  0.00101798]";[0.40213211661119674, 0.2942202286328588, 0.2596423024419352, 0.13964758864809554, 0.20950699611631868, 0.41280991614989837, 0.22323492291557268, 0.09754262292823944, 0.5046713144710007, 0.16027722996989555, 0.08432022593839085, 0.06605985660643665, 0.030395003735076795, 0.04416864701882856, 0.052864602637145854, 0.11045456744972784, 0.04995771336689547, 0.03445867265926461, 0.350769884310485, 0.20431396677647182, 0.34107927547208927, 0.05713245411164003, 0.21628705642510007, 0.2199908433742336, 0.39568915270740007, 0.046921448865631404, 0.09917316493247283, 0.1807172192159802]
368;369;Чита;Zabaykalsky;Chita;"[ 0.37100799  0.2869439   0.22919333  0.21495236  0.31970577  0.38275125
  0.25934814  0.1752779   0.42755431  0.32892166  0.19394945  0.06539869
  0.04126198 -0.          0.04043486  0.17248813  0.08402935  0.03675254
 -0.         -0.         -0.          0.18072854  0.21644828 -0.
 -0.          0.4915003  -0.          0.08364146]";[0.40974657919005786, 0.2800160461743483, 0.19004751754545093, 0.11498531485327991, 0.2282056635144417, 0.43298514016171213, 0.2541897390481541, 0.08677762650752599, 0.4972483518948561, 0.19332105965886343, 0.05254761857857411, 0.04889739538664439, 0.01685946949356604, 0.05035878548418884, 0.07549709584964566, 0.021561016373628936, 0.02655979251586782, 0.04672705887464482, 0.17451344912038666, 0.20384198556864444, 0.273792082102436, 0.02901620439690208, 0.02705603449908798, 0.0, 0.48459006423522255, 0.1693619589692168, 0.10638209835290599, 0.26563600040219176]
369;370;Гатчина;Leningrad;Gatchinskiy;"[ 0.36694429  0.          0.          0.          0.          0.43480308
  0.          0.          0.80621287  0.16223125  0.          0.
  0.          0.28102522  0.07003851 -0.          0.09510625  0.23470047
  0.31099116  0.45592008  0.43916195 -0.         -0.         -0.
  0.85629994  0.08694704  0.35667554  0.12899101]";[0.43666707942254346, 0.1585017768414595, 0.1351661828491644, 0.043590664614830674, 0.11831155646471433, 0.43585786011533767, 0.08617473127466867, 0.028986045376903434, 0.6368326506960655, 0.16428012270245873, 0.032568543316803714, 0.017087630916439542, 0.0, 0.09778832125987, 0.06858371637507123, 0.019785951364875636, 0.033674377508848885, 0.12048787761335954, 0.34002642531613275, 0.3588291615467775, 0.4088452876290691, 0.018783292809783112, 0.023796747458479886, 0.027351807311360225, 0.5759757969988244, 0.11080734626566789, 0.12943693826192199, 0.1492633193543837]
370;371;Туапсе;Krasnodar;Tuapsinskiy;"[ 0.35101788  0.29772707  0.2513994   0.24047644  0.31598457  0.35646044
  0.26080168  0.19616057  0.38336082  0.32137236  0.21326265  0.17403572
  0.08770735  0.07677573 -0.          0.46101212  0.11476614  0.03448657
 -0.         -0.         -0.          0.20540739  0.83953599  0.6419438
 -0.          0.12579395 -0.         -0.        ]";[0.37467680576830226, 0.3112033360116633, 0.2635109567668515, 0.20711330816089327, 0.29345339341138765, 0.377731856164216, 0.25796405793886773, 0.16448764860986967, 0.4135653008275847, 0.27232932012180955, 0.16840729679736935, 0.1401216432130395, 0.06672259118313567, 0.04080721327923851, 0.023335860977784097, 0.19283351281775757, 0.062335110792838544, 0.022972314614312515, 0.2086942066788583, 0.07959470564076554, 0.1396479459392967, 0.15319653855082782, 0.3605218879569749, 0.3256137304752133, 0.1434231005808586, 0.17027105082315352, 0.06443267605459564, 0.14703117286631817]
371;372;Благовещенск;Amur;Blagoveshchenskiy;"[ 0.40364308  0.32635254  0.26540204  0.18099085  0.30274823  0.39478032
  0.27167845  0.07752152  0.45438069  0.28147518  0.09782126  0.04891063
  0.04891063 -0.          0.07801901 -0.         -0.         -0.
  0.18805141  0.1501752   0.06031778  0.01042748 -0.         -0.
 -0.          0.31754418  0.05476798  0.1195877 ]";[0.4116984744410789, 0.32812335549375377, 0.2746887991359633, 0.18398657726223142, 0.2889518160307333, 0.3882899781303366, 0.2573857867176524, 0.11970485356547324, 0.4125599779373134, 0.2762464021607997, 0.1417752791579792, 0.0759508250329758, 0.05537358692726496, 0.0, 0.06833559861893705, 0.036893482405067034, 0.004729315429224614, 0.012572038310572778, 0.18749801743078423, 0.1633581143462322, 0.09431865088355272, 0.07571403308341948, 0.03678056782921598, 0.0293176730828271, 0.2372909254974658, 0.17283008882723958, 0.04400118072193388, 0.10961683982265423]
372;373;Семёнов;Nizhny Novgorod;;"[ 0.4477973   0.35152854  0.28772152  0.05609391  0.17781348  0.47723544
  0.28537567  0.05609391  0.49600198  0.          0.          0.
  0.         -0.          0.11724113 -0.         -0.         -0.
  0.36775844  0.29234909  0.55466573 -0.         -0.         -0.
  0.68118553 -0.         -0.          0.3488629 ]";[0.40213211661119674, 0.2942202286328588, 0.2596423024419352, 0.13964758864809554, 0.20950699611631868, 0.41280991614989837, 0.22323492291557268, 0.09754262292823944, 0.5046713144710007, 0.16027722996989555, 0.08432022593839085, 0.06605985660643665, 0.030395003735076795, 0.04416864701882856, 0.052864602637145854, 0.11045456744972784, 0.04995771336689547, 0.03445867265926461, 0.350769884310485, 0.20431396677647182, 0.34107927547208927, 0.05713245411164003, 0.21628705642510007, 0.2199908433742336, 0.39568915270740007, 0.046921448865631404, 0.09917316493247283, 0.1807172192159802]
373;374;Окуловка;Novgorod;Okulovskiy;"[ 0.36448881  0.32871674  0.28050753  0.23522911  0.29666525  0.3784977
  0.28946331  0.19062559  0.38872321  0.24871156  0.18707578  0.1410797
  0.07625023 -0.         -0.          0.24222004 -0.         -0.
  0.08773784 -0.         -0.          0.29154863  0.28536534  0.22175932
 -0.          0.22784064  0.01423129 -0.        ]";[0.39162381412263103, 0.2018376692619407, 0.1450028091574276, 0.09482699133138926, 0.1566334805257954, 0.4286031444622429, 0.15780857432122256, 0.059811360184146026, 0.6115430233295958, 0.16549093968872172, 0.05997754565991273, 0.04882000266736889, 0.01799624320986228, 0.14888549050913416, 0.05849035046934889, 0.047510500855842776, 0.0422099397457555, 0.10836882160568252, 0.25517749965393505, 0.2958219731952789, 0.2995573527275319, 0.0893246817633783, 0.041668157398552265, 0.037379032446156396, 0.5960452721573677, 0.21276415018687667, 0.16949516072889073, 0.14857574166901957]
